title,num_frames,total_time,avg_intensity,avg_color_r,avg_color_g,avg_color_b,mean_shot_length,std_dev_shot_length,max_shot_length,min_shot_length,num_shots,stddev_color_with_letterbox_r,stddev_color_with_letterbox_g,stddev_color_with_letterbox_b,detail_score_mean,detail_score_std_dev,detail_score_max,detail_score_min,dark_scene_mean_length,dark_scene_length_std_dev,dark_scene_length_max,dark_scene_length_min,dark_scene_count,dark_scene_percentage,mean_volume,std_dev_volume,min_volume,max_volume,sudden_rise_count_per_cut,sudden_fall_count_per_cut,octave1,octave2,octave3,octave4,octave5,octave6,octave7,octave8,octave9,octave10,octave11,Drama,Horror,Thriller,Action,Comedy,Crime,Mystery,Sport,Romance,Biography,History,Animation,Adventure,Family,Documentary,Fantasy,Music,Western,Musical,Sports,Supernatural,War,News,Animaton,Short
The-Little-Prince,0.8895,0.97914,1.9301,1.6038,2.0528,1.8297,-0.45325,-0.34496,-0.38332,0.084348,0.72609,0.18822,0.88669,1.393,0.30822,0.015548,0.00027228,-0.226,-0.62247,-0.18457,-0.29421,-0.37376,-0.32437,-0.44753,0.40293,-0.39105,-0.24501,-0.24383,0.10513,-0.15157,-0.72759,-0.94644,-1.0047,0.054493,2.5093,0.71886,0.88543,-0.48221,-1.27,-0.37551,-0.26155,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
The-Lone-Ranger,-1.1255,-1.0961,1.151,1.0229,1.2477,0.82397,0.10372,0.21572,0.36457,0.084348,-0.86285,1.0039,0.93732,0.89005,5.2432,6.8497,2.8334,-0.226,0.31892,0.23235,0.41575,-0.37376,0.20553,0.57567,-0.020594,0.40734,-0.24501,-0.084502,1.4603,1.1585,0.53373,1.5342,1.8928,1.0593,-0.63204,-1.3799,-1.2453,-0.18917,0.47792,-0.3405,0.12603,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The-Longest-Ride,0.97044,1.0625,-0.74692,-0.7414,-0.74535,-0.66013,-0.61302,-0.43589,-0.57029,0.084348,1.0481,-0.063212,0.26317,0.61956,-0.29212,0.034121,0.053634,-0.226,-0.72129,-0.53819,-0.32648,-0.37376,1.4167,0.98049,-0.708,-0.17741,-0.24501,0.78307,-0.2808,-0.52947,1.3609,0.39826,0.57077,0.36577,1.2346,0.20691,0.20905,-1.3943,-1.012,-0.48642,0.023278,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Longest-Week,-0.078958,-0.018281,0.54477,0.56583,0.54223,0.42959,-0.38757,-0.14442,0.10489,0.084348,0.096111,2.2499,2.3839,2.2333,-0.7161,-0.14817,-0.12418,-0.226,-0.28209,0.047682,-0.32648,-0.37376,-0.24867,-0.25722,-0.49325,-0.54155,-0.24501,-0.7778,2.0357,1.8686,-0.81229,-0.95376,-0.52383,-0.27306,1.6468,1.7899,-0.7453,-1.1892,0.18557,-0.47743,0.38213,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Lookalike,0.18659,0.25521,-0.80142,-0.77604,-0.92007,-0.18015,-0.73888,-0.7187,-0.76765,0.084348,1.2301,1.1138,0.31161,0.60979,-1.1147,-0.49201,0.38948,-0.226,-0.76893,-0.3806,-0.26194,-0.37376,1.4924,1.3821,1.0377,0.0093871,-0.24501,0.29846,1.5547,1.8263,-0.28723,0.38359,-0.18938,-0.43047,-0.55446,-0.67268,-0.89317,0.44686,1.2684,0.28161,0.77863,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Lords-of-Salem,-1.0162,-0.98353,1.1063,0.97938,1.1156,1.1993,0.55685,0.51464,0.14644,0.084348,-1.1078,3.5831,3.7314,3.1442,-0.8065,-0.79565,-1.3169,-0.226,2.4409,3.7094,2.6747,-0.37376,-0.62717,-0.55951,-0.97635,-0.55112,-0.24501,-0.90044,-2.01,-1.4488,-0.89502,-1.3606,-1.7921,-0.70435,0.78102,3.264,3.5016,2.0601,-1.6103,-3.1276,-1.8564,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Love-Punch,-0.40556,-0.35465,0.69524,0.83711,0.68721,0.30267,-0.068908,-0.44049,-0.37293,0.084348,-0.47787,0.28361,-0.90888,-0.63496,1.2188,0.67146,0.47771,-0.226,1.6598,-0.56279,-0.068314,3.1218,-0.77857,-0.78696,0.57505,-0.27083,-0.24501,-0.11182,-0.4432,0.070087,-0.34658,-1.0096,-1.0334,-0.38585,0.50256,-0.33728,-0.057427,0.37505,0.88194,0.69769,-0.12033,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Lovers,-0.4794,-0.4307,-0.39646,-0.5398,-0.30417,-0.44489,-0.1528,-0.41802,-0.41448,0.084348,-0.42187,-0.97407,-1.0415,-0.75012,-0.32426,-0.025367,-0.17867,-0.226,-0.39058,-0.16287,-0.32648,-0.37376,-0.24867,-0.18654,-0.3068,-0.50139,-0.24501,-0.60274,-0.40625,0.11101,-0.61516,-0.16345,-0.26952,-0.29489,-0.1701,0.19443,1.1875,0.10699,-0.40661,0.17069,-0.86827,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The-Man-from-UNCLE,0.78584,0.87238,-0.71865,-0.67149,-0.71465,-0.74461,-0.33381,-0.41677,-0.34177,0.084348,0.3761,-0.80202,-0.6876,-0.8367,-0.48692,0.029715,0.14122,-0.226,1.3669,0.23154,0.093039,1.45,-0.77857,-0.82522,-0.86928,-1.0961,-0.24501,-1.2283,-0.20556,-1.0152,-0.69434,-0.61454,-0.40754,0.39021,-0.059479,-0.37786,-0.78866,-1.1107,-1.1751,0.97497,3.7449,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The-Martian,2.3081,2.4402,-0.91395,-0.70247,-0.99245,-0.90217,-0.40049,-0.15288,0.45806,0.084348,1.1671,-0.24366,-0.47055,-0.21577,0.68385,0.53422,0.5099,-0.226,-0.6646,-0.3753,-0.29421,-0.37376,1.4167,0.59635,0.71483,1.2161,-0.24501,1.2257,0.81433,0.38586,0.5111,-0.045823,0.56441,2.111,-0.01545,0.3571,0.10453,-0.55536,-1.3404,-0.67355,0.0644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Matrix-Reloaded,-1.117,-1.7695,-0.82618,-0.81578,-0.79516,-0.87969,-0.9142,0.36573,2.4836,-1.7846,0.3901,0.74008,0.6791,0.73588,0.32092,0.5405,-0.012402,-0.226,2.087,8.3089,11.581,-0.37376,0.28123,0.67348,-0.91223,-0.79488,-0.24501,-1.1636,-1.1142,-0.83406,-0.78279,0.61401,0.088777,-0.92993,-0.98327,-1.1281,-2.2156,-1.0839,1.3066,2.1616,2.4657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Monuments-Men,-0.95369,-0.91918,-0.96873,-1.1471,-0.93948,-0.55288,-0.18978,-0.37041,-0.62223,0.084348,-0.58286,-1.1531,-1.2992,-1.1311,-0.38139,-0.48389,-0.57552,-0.226,-0.50449,-0.010322,-0.13286,-0.37376,-0.021572,0.20913,1.2158,0.99703,-0.24501,0.58974,-0.38009,-0.92015,-0.32991,-0.57428,1.8036,1.1007,0.35073,-0.78402,-1.7215,-1.5139,0.68806,0.88172,0.021005,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Mortal-Instruments-City-of-Bones,0.79862,0.88554,0.0099516,0.58421,-0.17336,-0.45795,-0.84602,-0.70431,-0.73649,0.084348,2.175,0.22445,-0.19478,-0.30673,-0.0489,-0.18633,-0.57894,-0.226,-0.73123,-0.021345,0.44802,-0.37376,2.4765,1.9467,-0.46819,-0.37147,-0.24501,-0.48346,1.6117,0.79619,-0.71127,0.32147,1.8169,0.56934,-0.23145,-0.92067,-1.1956,-0.98265,-0.32308,0.55703,1.1177,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The-Nice-Guys,1.7728,1.8888,-0.87853,-0.8934,-0.93657,-0.4412,0.018159,-0.27226,0.22953,0.084348,0.18011,-1.4014,-1.4824,-1.2304,-0.50219,-0.67384,-0.19503,-0.226,0.51257,-0.027528,-0.32648,-0.37376,-0.62717,-0.7371,-0.5902,-0.65523,-0.24501,-0.49709,1.5525,1.9761,-0.59174,-0.62835,0.12467,0.41862,-0.36002,-0.83466,-0.74863,-0.77748,0.058954,1.3362,1.4628,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Normal-Heart,-0.59585,-1.3401,2.0139,2.2008,1.9302,1.6877,-0.89031,-0.7627,-0.80713,-1.7846,0.67709,3.943,4.1091,3.7559,-0.95255,-0.45949,-0.038374,-0.226,-0.38407,-0.22184,-0.42329,-0.37376,0.20553,0.36428,-1.2266,-1.5219,2.3141,-1.2585,2.7082,2.6666,-0.14493,0.69924,-0.070652,-0.38023,1.0804,2.1496,1.0711,-0.72797,-1.8125,-1.4177,-0.65865,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Numbers-Station,0.61543,0.69688,-0.80055,-0.80568,-0.70237,-1.1416,-0.93695,-0.79339,-0.38332,0.084348,2.7,-0.53651,0.43851,-0.41062,-1.1125,-1.0599,-1.2756,-0.226,-0.87877,-0.95996,-1.0364,-0.22178,-0.85427,-0.88767,-0.76446,-0.32507,-0.24501,-0.26226,0.62643,0.33903,-0.80001,-1.1016,-0.43219,0.52164,-0.98484,-1.2976,-0.77346,0.61768,2.4316,1.6804,-1.2182,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Nut-Job,-0.98635,-0.95281,2.6999,2.3974,2.7361,2.8454,-0.095005,-0.042448,-0.37293,0.084348,-0.66686,3.3538,2.4353,2.8784,0.94152,1.0085,0.96387,-0.226,1.7575,-0.95996,-0.16513,3.8817,-0.85427,-0.85659,-0.24322,0.40573,-0.24501,0.23593,-0.63444,-0.080522,0.10984,0.032794,-0.034292,-0.62676,-1.3825,-0.97721,0.56002,1.7327,-0.6295,0.53287,0.58298,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
The-One-I-Love,-0.44106,-0.39122,0.30731,-0.11643,0.50366,0.31623,1.0532,0.12306,-0.37293,0.084348,-1.1498,-0.46719,-0.11248,-0.05933,1.787,1.4075,1.2075,-0.226,1.5426,0.67206,0.48029,-0.22178,-0.55147,-0.53195,-0.027484,0.085189,-0.24501,0.32039,1.0039,0.80244,-0.15817,-0.34746,-0.70921,-1.1126,1.1666,2.2079,0.88432,0.62304,-0.69984,-1.2693,-1.4854,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Other-Side-of-the-Door,0.75176,0.83728,-1.2881,-1.1926,-1.2799,-1.3652,0.12766,0.3642,-0.009375,0.084348,-0.35187,-0.87928,-0.58101,-0.49049,-1.1835,0.37625,1.9649,-0.226,-0.29067,0.1183,0.41575,-0.37376,2.3251,1.8428,0.53305,1.3708,-0.24501,1.9646,0.35888,0.81658,0.0088626,0.21084,1.2302,0.5739,-0.70301,-0.87871,0.53964,0.87236,0.056316,-0.82381,-0.58804,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Other-Woman-2014,0.48905,0.56672,1.6812,1.6665,1.6655,1.5488,0.86021,-0.29722,-0.54952,0.084348,-0.84186,1.9046,1.7328,1.9125,0.9651,0.43043,0.83801,-0.226,-0.048848,0.50691,0.060768,-0.37376,-0.62717,-0.68037,0.065602,-0.51588,-0.24501,-0.30841,1.8748,1.7602,-0.69804,-1.0601,-1.0686,-1.0452,-0.39662,-0.68205,1.3146,1.5517,0.71708,-0.067862,0.32531,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Peanuts-Movie,-2.3893,-2.3978,3.3058,4.5296,3.1795,0.57729,-0.34936,1.309,2.0058,0.084348,-1.0868,2.6211,2.2858,0.55145,-0.39718,-0.75981,-1.205,-0.226,0.29288,-0.95996,-0.64919,1.602,-0.85427,-0.78929,0.24147,0.042588,-0.24501,-0.2633,-1.1393,0.090374,1.3719,-0.44886,-0.71991,-1.1239,-0.4772,1.4063,1.6389,1.003,-0.84844,-1.2167,-0.10604,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
The-Penguins-of-Madagascar,1.3751,0.28387,1.8561,1.9778,1.7742,1.6959,-0.5961,-0.2007,0.32302,-1.7846,0.70509,2.1935,1.9872,2.5665,-0.58714,-0.79818,-0.45446,-0.226,2.3433,1.4691,1.158,-0.37376,-0.62717,-0.72221,-1.2273,-1.2272,-0.24501,-1.3278,0.91038,0.16422,-0.42422,-0.4719,-0.57481,-0.65967,-0.89878,0.0217,-0.10524,0.67121,0.13193,0.3761,1.3433,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
The-Pirate-Fairy,-1.3612,-1.3389,-0.072673,-0.083925,-0.0031636,-0.36725,-0.78581,-0.66609,-0.37293,0.084348,0.2781,0.6988,0.65309,0.66492,0.059868,-0.32593,0.94644,0.99057,1.3669,-0.95996,-0.29421,3.2738,-0.85427,-0.84463,2.0752,1.3865,-0.24501,0.96284,2.0875,0.50108,-0.82583,-0.88718,-0.071832,-0.50433,-0.92858,-0.58909,0.045605,-0.45679,1.3893,1.4248,-0.24607,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
The-Power-of-Few,0.44929,0.52577,0.63077,0.5384,0.71287,0.36449,-0.60067,-0.43905,-0.36255,0.084348,0.88008,0.66611,1.0391,0.543,0.62129,0.059848,-0.19047,-0.226,-1.074,-0.95996,-1.101,-0.52575,-0.92997,-0.95448,-1.0562,-0.79695,-0.24501,-0.95658,0.15533,0.23747,1.6039,0.073641,0.83625,0.72161,-0.41823,-0.55961,0.02485,-0.46258,-0.021938,-0.052371,-0.19748,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Prince,-1.1568,-1.1283,-0.12107,-0.42554,-0.0091386,0.073335,-0.82778,-0.66994,-0.62223,0.084348,0.59309,0.043182,-0.0099714,0.13953,-0.052187,-0.41207,0.10734,-0.226,-0.48822,-0.95996,-0.90735,0.38614,-0.85427,-0.85149,1.4913,0.22339,-0.24501,0.042009,-0.24191,-0.83406,1.0575,0.60354,0.1612,0.42755,-0.75313,-0.85026,-1.2219,-1.0527,1.7682,1.0719,-0.16242,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Protector-2,-1.215,-1.1883,-0.36128,-0.45194,-0.30668,-0.35808,-0.56357,-0.55727,-0.35216,0.084348,-0.15588,0.51716,0.32481,0.49815,0.10686,0.093879,0.063608,-0.226,-0.70706,-0.27469,0.060768,-0.37376,1.2653,2.0861,0.49394,0.39871,-0.24501,0.062393,0.40215,0.085269,0.45332,0.47517,0.036448,-0.75459,-1.3488,-1.2543,-0.71602,-0.2311,1.3348,1.163,1.2808,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Purge,0.63247,0.71443,-1.3254,-1.4158,-1.2283,-1.3873,-0.39997,-0.28048,-0.37293,0.084348,0.4741,-0.82207,-0.62871,-0.38727,-0.72624,0.83119,2.5423,-0.226,-1.074,-0.95996,-1.101,-0.52575,-0.92997,-0.95448,0.802,1.2611,-0.24501,0.79559,-0.50102,-1.1594,-0.47557,0.4806,0.50585,0.022063,-0.47792,0.21212,-0.20456,0.047667,0.26954,-0.527,0.091996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Purge-Anarchy,0.72478,0.80949,-0.5621,-0.75975,-0.3777,-0.899,-0.90867,-0.76437,-0.39371,0.084348,2.497,-0.8714,-0.50215,-0.6453,-0.35179,-0.46384,0.28369,-0.226,-0.51209,0.082926,0.41575,-0.37376,2.4765,1.9882,1.7082,0.70769,-0.24501,0.45604,0.010088,-0.44763,0.56531,1.0506,1.2037,1.1566,-0.12893,-0.79477,-0.65005,-1.0553,-0.22856,-0.11495,0.48677,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Pyramid,0.51177,0.59012,-0.76685,-0.96349,-0.64622,-0.77286,-0.47847,-0.069912,0.43728,0.084348,0.56509,0.3703,1.0214,0.96288,-0.26547,0.7382,3.0496,-0.226,-0.59337,-0.13269,0.093039,-0.37376,3.0064,2.5925,0.6602,0.90145,-0.24501,0.84134,0.11751,-0.75355,0.8157,0.47772,0.65929,0.36624,-1.0869,-1.0917,-0.16491,-0.22173,0.43703,0.22398,0.74195,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Quiet-Ones,1.28,0.20548,-0.39655,-0.4241,-0.36922,-0.4056,-0.94096,-0.71041,-0.39163,-1.7846,2.259,0.91589,1.1457,1.2263,-1.3794,-0.93945,1.9591,-0.226,-0.58152,-0.057926,0.44802,-0.37376,2.4765,1.7021,1.7678,1.8534,-0.24501,1.2569,0.33962,-0.42003,-0.66312,-0.90228,0.1216,1.0666,-0.21979,-0.98623,-0.12414,-0.092831,0.53463,-0.022319,1.2405,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Raid-2,-1.1908,-1.1634,-0.56773,-0.34987,-0.60023,-0.83973,-0.43105,-0.15149,-0.17557,0.084348,-0.37287,-0.04421,-0.86558,-1.3149,-0.1788,-0.63555,-0.35261,-0.226,-0.97641,-0.95996,-1.0687,-0.37376,-0.85427,-0.85041,0.53162,0.19812,-0.24501,-0.40469,-1.9803,-1.6974,0.75776,0.69793,1.3598,0.093905,-1.2781,-1.735,-1.5229,-1.5058,-0.43563,2.1049,2.474,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Railway-Man,-1.2178,-1.1945,0.2709,0.14052,0.32743,0.26684,0.39013,-0.38836,-0.92417,0.075012,-1.1148,-0.1186,0.042205,0.067893,1.8439,2.9583,1.9436,-0.226,-0.69237,-0.66525,-0.71373,-0.37376,-0.097272,0.19987,-0.33721,-0.65834,-0.24501,-0.77545,0.10513,0.67738,0.37717,0.47759,0.29636,0.46099,0.64964,0.32207,0.25834,-0.10041,-1.3799,-0.45544,-0.29207,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Reluctant-Fundamentalist,0.49899,0.57695,-0.7009,-0.78679,-0.67598,-0.51864,-0.37074,-0.27638,0.13605,0.084348,0.3481,-1.4008,-1.2714,-1.3702,-0.30565,0.15827,-0.096552,-0.226,-0.51147,-0.11139,0.12531,-0.22178,0.65973,0.48168,-0.37717,-0.19091,-0.24501,0.33893,0.13629,-0.74286,0.32694,-0.36585,0.55383,1.0171,0.79815,0.192,-1.4813,-1.5125,0.8815,0.88264,-1.2554,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Remaining,0.44929,0.52577,-0.52811,-0.48133,-0.53719,-0.51823,-1.0338,-0.77607,-0.47681,0.084348,3.477,0.12783,-0.06723,0.39679,-0.68646,0.11921,1.482,-0.226,-0.67974,-0.38992,-0.1974,-0.37376,3.0064,2.638,0.092617,-0.52289,-0.24501,-0.60617,0.73891,0.23747,0.97741,0.75658,0.96155,0.21569,-0.32774,-1.0816,-0.38394,-1.0781,-0.47212,0.59669,1.1688,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Revenant,0.51035,0.58865,0.51713,0.99392,0.39886,-0.10607,0.51083,1.318,1.9538,0.084348,-0.73686,-0.30004,-0.6647,-0.98771,1.1408,0.63154,0.033048,-0.226,1.1298,1.0755,1.0612,0.082177,-0.40007,-0.47686,0.17573,1.2327,-0.24501,1.6459,-2.1844,-1.3272,0.85155,1.4671,2.2828,2.8727,0.88145,-0.27763,-0.11006,-0.2815,-2.3889,-1.9005,-0.78775,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
There-Will-Be-Blood,0.064464,0.12943,-0.49499,-0.28009,-0.5997,-0.42645,0.63026,0.26562,0.30225,0.084348,-1.0938,0.49232,0.29485,0.19008,-0.11689,0.30635,0.18914,-0.226,0.8421,1.4843,1.2548,-0.069803,-0.32437,-0.35447,-2.1002,-1.829,-0.24501,-1.8546,0.17315,0.02877,0.029489,-0.48041,-0.89594,-0.81903,0.32693,0.4882,-0.63671,-0.19943,2.0346,0.16698,-0.46797,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Rewrite,0.45497,0.53162,0.12878,0.32124,0.073042,-0.073218,0.50807,-0.26065,-0.78843,0.084348,-0.65986,0.54798,0.37444,0.17473,-0.42435,-0.61011,-0.69881,-0.226,-0.29294,-0.46152,-0.5201,0.23416,-0.55147,-0.60945,0.49845,-1.0181,2.3709,-0.13121,0.93343,0.043571,0.024277,-0.55562,-0.88419,-0.96532,0.79006,0.77782,-0.56962,1.3447,1.085,-0.5301,-0.84879,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Ridiculous-6,0.1028,0.16892,0.45587,0.086295,0.52371,0.92958,-0.48852,-0.5902,-0.86114,0.084348,0.2781,0.55241,1.3901,1.6845,0.42614,0.1559,-0.03811,-0.226,-0.97641,-0.95996,-1.0687,-0.37376,-0.85427,-0.88011,-1.631,-1.491,-0.24501,-1.4334,-0.26614,0.21984,0.15635,0.19605,-0.23826,-0.88117,-0.70525,0.011295,0.54631,1.0245,-0.37496,-0.079325,0.25475,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The-Riot-Club,0.14967,0.21718,-0.64294,-0.60918,-0.58989,-0.88231,0.17774,-0.14957,-0.17557,0.084348,-0.51987,-0.98856,-0.87358,-1.1598,-0.15916,-0.17565,-0.58753,-0.226,-0.70125,-0.75333,-0.87508,-0.22178,-0.097272,-0.14482,0.62874,0.51172,-0.24501,0.81436,-1.1142,-0.83406,-0.34268,0.51543,0.53513,0.20078,-0.27358,-0.35185,-0.22198,0.32598,-0.81898,0.17038,0.28641,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Rover,-1.8909,-1.8844,-0.34071,-0.41891,-0.21995,-0.68487,0.44906,0.99339,0.59309,0.084348,-1.2618,-0.45875,-0.26295,-0.36575,-0.45388,-0.54529,-0.94355,-0.226,1.8551,1.4264,1.2871,0.38614,-0.55147,-0.29067,-0.66787,-0.070465,-0.24501,-0.52107,-1.8112,-1.1517,-0.15028,0.22204,0.27513,0.21516,-1.1748,-0.9342,1.5451,0.1672,-1.3751,-0.094196,1.4943,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Runner,-0.12582,-0.066543,1.1425,1.2508,1.2098,0.40516,-0.68501,-0.5718,-0.38332,0.084348,0.81709,0.7881,0.50895,0.24621,0.17667,0.73702,0.35242,-0.226,-0.52309,-0.10779,0.060768,-0.37376,0.12983,0.14195,0.83057,0.33015,-0.24501,0.78102,0.30473,0.58027,0.26333,0.70362,1.0456,0.76581,0.13015,-0.31613,-1.3928,-1.7538,0.010155,1.0456,-0.021416,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Sacrament,0.050264,0.11481,-0.15872,-0.28735,-0.078813,-0.21661,0.19168,0.54623,1.3929,0.084348,-0.54787,0.47439,1.4667,0.97344,-0.51892,0.088903,2.2135,-0.226,-0.6618,-0.17286,0.060768,-0.37376,0.43263,0.39981,-0.29169,-0.3894,-0.24501,-0.11763,-0.018242,-1.0124,0.73212,0.27447,-0.10444,-0.79791,-0.22231,0.19582,1.2605,0.97629,0.061592,-1.2709,-0.47728,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Salvation,0.68075,0.7589,-0.51455,-0.70154,-0.51128,-0.019952,-0.49941,-0.27502,-0.083633,0.075012,0.65609,-1.0603,-0.96538,-0.45211,0.58475,-0.015446,-0.6142,-0.226,0.57185,2.6954,2.352,-0.37376,-0.40007,-0.49278,2.7302,1.2217,7.2528,1.6803,-0.51499,-0.23679,10.539,2.8297,0.13045,-0.2711,-0.33246,-0.45903,-0.98546,-0.72574,-0.59082,-0.41857,0.019977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The-Sapphires,0.22351,0.29323,0.19042,0.027131,0.23108,0.35039,-0.2887,-0.38671,-0.37293,0.084348,0.068112,-0.89533,-0.51924,-0.33491,1.5488,0.42273,0.55624,-0.226,0.39052,-0.95996,-0.61691,1.754,-0.85427,-0.88204,0.43267,0.51697,-0.24501,1.6246,-0.31729,-0.85553,-0.11091,-0.0097543,-0.41378,-1.2833,-1.2242,-0.17427,1.3428,0.83579,0.3368,0.81449,-1.4076,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The-Scribbler,-0.75773,-0.71735,-1.2061,-0.99308,-1.1899,-1.6071,-0.53316,-0.29177,-0.37293,0.084348,-0.0018851,-0.47095,-0.80305,-1.6203,-0.24804,-0.4601,-0.76829,13.267,-1.074,-0.95996,-1.101,-0.52575,-0.92997,-0.95448,-0.1199,-0.20229,-0.24501,-0.60283,-1.2651,-0.72469,1.1355,-0.21144,0.0675,0.49324,-0.42356,-1.1215,-1.3053,0.57085,0.82742,0.40677,1.0731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Search-for-General-Tso,0.97754,1.0698,0.85532,0.51826,0.8511,1.5392,-0.11362,-0.14362,-0.45603,0.084348,0.11011,0.26304,0.40835,0.68789,-0.040433,-0.026858,-0.10579,-0.226,-0.93735,-0.88053,-1.0042,-0.37376,-0.55147,-0.6428,0.16382,-0.075948,-0.24501,-0.098808,1.4786,1.2242,0.25954,-0.86392,-0.84104,0.37613,1.8077,1.2027,-0.046309,-1.0304,-0.99307,-0.26676,0.46096,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The-Second-Best-Exotic-Marigold-Hotel,-0.59443,-0.54917,1.441,0.78867,1.6063,1.9689,-0.52853,-0.18996,0.16721,0.084348,0.11011,1.6315,2.5322,2.5584,1.9329,1.0412,0.74848,-0.226,-0.217,-0.12426,-0.32648,-0.22178,-0.24867,-0.16351,-0.98612,-1.0538,-0.24501,-1.2942,-0.5772,0.19729,-0.42477,0.76064,-0.88924,-0.59641,0.50923,0.67862,-1.0429,0.13152,0.39791,0.3761,-0.25749,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
